gameID,platform,count_comp,count_total,comp_main,comp_plus,comp_100,comp_low,comp_high
9517,Wii U,7.0,9.0,19875.0,36360.0,0.0,13590.0,36360.0
9516,Mobile,19.0,45.0,14040.0,18488.0,23433.0,10800.0,35940.0
9515,PC,2.0,3.0,58140.0,68828.0,0.0,58140.0,68828.0
9515,Sega Mega Drive/Genesis,6.0,17.0,61350.0,69600.0,66881.0,46446.0,72644.0
9515,Wii,2.0,2.0,0.0,49200.0,57600.0,49200.0,57600.0
9524,PC,12.0,62.0,8957.0,15045.0,18000.0,2100.0,25200.0
9521,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9521,Mobile,3.0,11.0,34200.0,36000.0,0.0,32400.0,36000.0
9521,Nintendo Switch,35.0,77.0,26274.0,39187.0,34908.0,15802.0,55610.0
9521,PC,331.0,1043.0,35876.0,43195.0,44927.0,10800.0,90000.0
9521,PlayStation 2,1.0,5.0,36000.0,0.0,0.0,36000.0,36000.0
9521,PlayStation 3,11.0,24.0,32052.0,39600.0,48894.0,21600.0,84938.0
9521,PlayStation Now,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9521,Xbox,5.0,7.0,43200.0,46800.0,46400.0,43200.0,48600.0
9521,Xbox 360,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9523,Emulated,3.0,1.0,3095.0,3176.0,3599.0,3095.0,3599.0
9523,Sega Mega Drive/Genesis,5.0,7.0,3946.0,0.0,4200.0,3600.0,4440.0
9525,PC,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9525,PlayStation,1.0,3.0,5400.0,0.0,0.0,5400.0,5400.0
9522,Mobile,2.0,4.0,36000.0,28800.0,0.0,28800.0,36000.0
9522,Nintendo Switch,17.0,45.0,24877.0,27000.0,25950.0,17126.0,32400.0
9522,PC,201.0,712.0,27129.0,35971.0,37039.0,11700.0,75600.0
9522,PlayStation 2,1.0,7.0,41210.0,0.0,0.0,41210.0,41210.0
9522,PlayStation 3,6.0,15.0,27300.0,34650.0,29041.0,25200.0,36000.0
9522,Xbox,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9522,Xbox 360,1.0,2.0,0.0,0.0,43200.0,43200.0,43200.0
9528,Sega Mega Drive/Genesis,3.0,12.0,2200.0,0.0,14400.0,2200.0,18000.0
9527,Emulated,1.0,1.0,0.0,0.0,21600.0,21600.0,21600.0
9527,Sega Game Gear,4.0,6.0,16055.0,0.0,52900.0,16055.0,126000.0
9529,PC,7.0,11.0,51900.0,138000.0,125760.0,51900.0,169200.0
9530,PC,23.0,118.0,30421.0,51831.0,80220.0,17100.0,140400.0
9531,Mobile,4.0,4.0,62048.0,62407.0,0.0,57600.0,70105.0
9533,Amiga,0.0,8.0,0.0,0.0,0.0,0.0,0.0
9533,Emulated,1.0,1.0,37157.0,0.0,0.0,37157.0,37157.0
9533,PC,18.0,48.0,44103.0,43390.0,68181.0,16560.0,86400.0
9533,Sega Mega Drive/Genesis,1.0,4.0,72000.0,0.0,0.0,72000.0,72000.0
9533,Super Nintendo,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9538,Browser,1.0,3.0,1260.0,0.0,0.0,1260.0,1260.0
9538,Mobile,1.0,2.0,701.0,0.0,0.0,701.0,701.0
9538,PC,4.0,12.0,12600.0,0.0,11700.0,11700.0,12600.0
9537,Browser,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9535,PC,6.0,12.0,89068.0,0.0,62496.0,35301.0,128400.0
9535,PlayStation,1.0,5.0,72000.0,0.0,0.0,72000.0,72000.0
9539,Emulated,8.0,13.0,37893.0,0.0,26040.0,26040.0,49680.0
9539,PlayStation,57.0,219.0,42874.0,53640.0,60970.0,12871.0,72000.0
9539,PlayStation 2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9539,PlayStation 3,2.0,6.0,31865.0,0.0,0.0,31329.0,32400.0
9539,PlayStation 4,2.0,3.0,20700.0,0.0,0.0,19800.0,21600.0
9539,PlayStation 5,7.0,9.0,46800.0,0.0,26250.0,12600.0,46800.0
9539,PlayStation Vita,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9534,PC,134.0,245.0,21196.0,27560.0,33218.0,11770.0,46473.0
9534,PlayStation 3,38.0,78.0,23046.0,26900.0,0.0,14177.0,38667.0
9534,Xbox 360,53.0,114.0,22873.0,31610.0,39600.0,12600.0,43200.0
9534,Xbox One,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9541,Emulated,3.0,6.0,20388.0,0.0,21900.0,18000.0,22776.0
9541,PlayStation,17.0,100.0,27151.0,30960.0,0.0,10800.0,36000.0
9541,PlayStation 3,1.0,4.0,24277.0,0.0,0.0,24277.0,24277.0
9542,Emulated,1.0,2.0,18000.0,0.0,0.0,18000.0,18000.0
9542,PlayStation 2,2.0,19.0,25200.0,27314.0,0.0,25200.0,27314.0
9542,PlayStation 3,1.0,1.0,18000.0,0.0,0.0,18000.0,18000.0
9542,PlayStation Portable,18.0,63.0,25354.0,32800.0,45000.0,19800.0,54000.0
9542,PlayStation Vita,1.0,3.0,28800.0,0.0,0.0,28800.0,28800.0
9543,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9543,PlayStation 2,3.0,9.0,34800.0,0.0,0.0,32400.0,36000.0
9543,PlayStation Portable,21.0,54.0,32613.0,36000.0,43855.0,21848.0,54000.0
9543,PlayStation Vita,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9540,Emulated,3.0,7.0,28243.0,0.0,25203.0,24180.0,32305.0
9540,PlayStation,27.0,142.0,34846.0,36000.0,51975.0,15792.0,72000.0
9540,PlayStation 2,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9540,PlayStation 3,1.0,3.0,19839.0,0.0,0.0,19839.0,19839.0
9540,PlayStation 5,1.0,1.0,36000.0,0.0,0.0,36000.0,36000.0
9545,PC,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9547,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9547,PC,152.0,294.0,46276.0,54962.0,79027.0,14404.0,154800.0
9544,Emulated,2.0,2.0,68400.0,51867.0,0.0,51867.0,68400.0
9544,PlayStation 2,6.0,23.0,39891.0,57600.0,0.0,26060.0,61200.0
9549,PlayStation 2,2.0,5.0,849.0,1597.0,0.0,849.0,1597.0
9549,Super Nintendo,3.0,4.0,900.0,1800.0,1403.0,900.0,1800.0
9550,PlayStation 3,4.0,8.0,10500.0,28800.0,0.0,5400.0,28800.0
9548,PC,374.0,918.0,49892.0,64081.0,82006.0,18000.0,169200.0
9558,Emulated,2.0,1.0,360.0,0.0,1560.0,360.0,1560.0
9558,NES,7.0,12.0,293.0,626.0,300.0,180.0,626.0
9555,Arcade,1.0,1.0,5400.0,0.0,0.0,5400.0,5400.0
9555,Game Boy,3.0,6.0,3900.0,21600.0,0.0,3900.0,21600.0
9555,Sega Mega Drive/Genesis,4.0,10.0,3230.0,0.0,3036.0,2970.0,3600.0
9555,Super Nintendo,1.0,4.0,3000.0,0.0,0.0,3000.0,3000.0
9552,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9552,PlayStation,7.0,20.0,17680.0,0.0,36000.0,12360.0,36000.0
9564,PC,13.0,17.0,1866.0,1780.0,2200.0,1500.0,3000.0
9567,Nintendo 3DS,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9567,Nintendo DS,7.0,16.0,6818.0,49600.0,0.0,4290.0,62400.0
9566,Nintendo 3DS,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9566,Nintendo DS,5.0,11.0,32130.0,75960.0,0.0,17189.0,79920.0
9568,PlayStation 2,3.0,4.0,11011.0,0.0,0.0,3300.0,25200.0
9569,PlayStation 2,2.0,3.0,19162.0,0.0,0.0,2323.0,36000.0
9562,Emulated,3.0,9.0,97080.0,228180.0,0.0,75240.0,228180.0
9562,Game Boy Advance,23.0,58.0,98664.0,168367.0,0.0,63900.0,266400.0
9561,Emulated,4.0,6.0,378000.0,254280.0,0.0,246360.0,378000.0
9561,PlayStation Portable,69.0,116.0,184135.0,370285.0,972165.0,111420.0,1440000.0
9561,PlayStation Vita,15.0,23.0,172128.0,274282.0,720000.0,151200.0,720000.0
9560,Emulated,2.0,3.0,131280.0,0.0,0.0,118140.0,144420.0
9560,PlayStation,8.0,20.0,179842.0,233380.0,0.0,127800.0,288000.0
9560,PlayStation Portable,3.0,3.0,171739.0,277380.0,0.0,171739.0,306000.0
9560,PlayStation Vita,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9560,Super Nintendo,3.0,6.0,0.0,217200.0,0.0,180000.0,273600.0
9573,Emulated,1.0,1.0,23400.0,0.0,0.0,23400.0,23400.0
9573,PlayStation,2.0,2.0,24011.0,0.0,0.0,23001.0,25020.0
9570,PlayStation 2,6.0,12.0,11747.0,20700.0,0.0,480.0,25200.0
9572,Emulated,4.0,5.0,23040.0,22577.0,0.0,16790.0,31140.0
9572,PlayStation,35.0,56.0,17602.0,20955.0,20910.0,10973.0,24840.0
9572,PlayStation 2,2.0,2.0,18000.0,16320.0,0.0,16320.0,18000.0
9572,PlayStation Portable,1.0,1.0,24360.0,0.0,0.0,24360.0,24360.0
9571,Game Boy,5.0,7.0,6750.0,0.0,4500.0,4200.0,10200.0
9575,PlayStation 2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9575,Xbox,1.0,1.0,39600.0,0.0,0.0,39600.0,39600.0
9578,PC,6.0,21.0,58000.0,50160.0,0.0,32880.0,101520.0
9577,Game Boy Advance,2.0,7.0,14040.0,8700.0,0.0,8700.0,14040.0
9577,Nintendo DS,1.0,1.0,10800.0,0.0,0.0,10800.0,10800.0
9577,Nintendo GameCube,3.0,23.0,33708.0,39539.0,0.0,33708.0,45180.0
9577,PlayStation 2,5.0,19.0,27000.0,28800.0,0.0,21600.0,36000.0
9577,Wii,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9579,PlayStation 3,6.0,15.0,22597.0,23851.0,0.0,10800.0,37500.0
9579,PlayStation Vita,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9581,Emulated,8.0,13.0,102805.0,220470.0,0.0,87240.0,320400.0
9581,PlayStation,58.0,132.0,125549.0,142801.0,382606.0,60000.0,631500.0
9581,PlayStation 2,1.0,1.0,136800.0,0.0,0.0,136800.0,136800.0
9587,Wii,6.0,17.0,144972.0,344640.0,0.0,121140.0,344640.0
9583,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9583,PlayStation 2,8.0,15.0,126270.0,187452.0,234759.0,121200.0,259680.0
9583,PlayStation Portable,2.0,7.0,78414.0,175500.0,0.0,78414.0,175500.0
9588,Emulated,1.0,1.0,0.0,194400.0,0.0,194400.0,194400.0
9588,PlayStation 3,346.0,615.0,171436.0,243698.0,493125.0,85222.0,842400.0
9584,Emulated,2.0,10.0,127800.0,0.0,0.0,115200.0,140400.0
9584,PlayStation,31.0,85.0,117830.0,153001.0,227918.0,79200.0,288000.0
9584,PlayStation Portable,45.0,89.0,114178.0,156742.0,317800.0,75000.0,471600.0
9589,Nintendo DS,7.0,13.0,152136.0,255000.0,0.0,84060.0,333600.0
9586,PlayStation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9580,Nintendo Switch,5.0,6.0,11400.0,13500.0,23400.0,8400.0,25200.0
9580,PC,92.0,246.0,11477.0,17033.0,24779.0,6420.0,38160.0
9580,PlayStation 3,4.0,14.0,16200.0,10800.0,0.0,10800.0,18000.0
9580,PlayStation Vita,59.0,151.0,15710.0,19184.0,27033.0,10200.0,30900.0
9580,Xbox 360,2.0,4.0,0.0,17224.0,21998.0,17224.0,21998.0
9580,Xbox One,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9582,Emulated,2.0,4.0,114000.0,201600.0,0.0,114000.0,201600.0
9582,PlayStation 2,18.0,27.0,132255.0,200880.0,324780.0,86160.0,324780.0
9582,PlayStation 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9593,PC,13.0,46.0,132480.0,294943.0,2880000.0,28800.0,2880000.0
9595,Mobile,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9595,PC,64.0,445.0,11847.0,12273.0,12908.0,4500.0,19740.0
9595,PlayStation 3,10.0,16.0,11271.0,10230.0,11782.0,8552.0,15712.0
9594,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9594,PC,107.0,213.0,56717.0,59591.0,56691.0,21600.0,92940.0
9594,PlayStation 3,11.0,32.0,53025.0,54000.0,48007.0,34860.0,57300.0
9594,Wii,2.0,4.0,0.0,0.0,65070.0,44640.0,85500.0
9596,PC,52.0,389.0,9492.0,10302.0,11335.0,3960.0,17280.0
9596,PlayStation 3,9.0,11.0,8226.0,9240.0,8710.0,6600.0,11148.0
9597,PC,46.0,366.0,10409.0,12197.0,12398.0,3480.0,18900.0
9597,PlayStation 3,8.0,11.0,8640.0,10860.0,8877.0,6600.0,11820.0
9598,PC,44.0,336.0,11403.0,14768.0,15012.0,5880.0,20280.0
9598,PlayStation 3,8.0,10.0,8909.0,12060.0,9218.0,5400.0,14340.0
9598,Wii,1.0,2.0,0.0,0.0,18780.0,18780.0,18780.0
9591,Nintendo 3DS,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9591,Nintendo DS,13.0,24.0,103883.0,161044.0,0.0,68400.0,222480.0
9591,PlayStation Vita,1.0,3.0,0.0,172800.0,0.0,172800.0,172800.0
9599,PC,45.0,328.0,10864.0,13607.0,13104.0,4440.0,18360.0
9599,PlayStation 3,6.0,9.0,8910.0,11760.0,9100.0,7200.0,12780.0
9599,Wii,1.0,2.0,0.0,0.0,20040.0,20040.0,20040.0
9592,Emulated,2.0,3.0,91620.0,205860.0,0.0,91620.0,205860.0
9592,PlayStation 2,75.0,153.0,125706.0,205601.0,299873.0,88500.0,357120.0
9592,PlayStation 3,1.0,1.0,0.0,252000.0,0.0,252000.0,252000.0
9590,Mobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9590,PlayStation Vita,149.0,268.0,122030.0,168272.0,298804.0,73970.0,432000.0
9600,Emulated,18.0,39.0,120600.0,141825.0,0.0,68400.0,190123.0
9600,Game Boy Advance,33.0,87.0,125551.0,151370.0,0.0,81295.0,256740.0
9600,PlayStation,51.0,72.0,110733.0,137877.0,200651.0,72000.0,288000.0
9600,PlayStation Portable,6.0,11.0,109080.0,142605.0,0.0,109080.0,197700.0
9600,Super Nintendo,40.0,81.0,115209.0,126353.0,152558.0,83580.0,193378.0
9601,PlayStation Portable,9.0,13.0,85158.0,165375.0,0.0,34211.0,315045.0
9607,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9607,PlayStation Portable,18.0,60.0,92183.0,143719.0,0.0,57600.0,225240.0
9603,Emulated,8.0,14.0,155093.0,182880.0,646260.0,118800.0,646260.0
9603,Nintendo GameCube,263.0,664.0,177437.0,258725.0,735024.0,100800.0,2160000.0
9603,PC,183.0,387.0,163506.0,220948.0,660694.0,109800.0,1357200.0
9603,PlayStation 2,2.0,10.0,0.0,421200.0,253380.0,253380.0,421200.0
9603,PlayStation 3,145.0,224.0,172050.0,217076.0,622460.0,106397.0,900000.0
9603,Wii,6.0,17.0,173865.0,230400.0,0.0,162000.0,230400.0
9609,PlayStation Portable,4.0,9.0,12600.0,74663.0,28800.0,12600.0,127725.0
9602,Emulated,1.0,2.0,180000.0,0.0,0.0,180000.0,180000.0
9602,PlayStation 2,9.0,13.0,126680.0,226296.0,255600.0,106440.0,255600.0
9602,PlayStation Portable,8.0,9.0,136666.0,370800.0,0.0,90000.0,370800.0
9605,Emulated,19.0,29.0,177085.0,213528.0,347680.0,135221.0,396000.0
9605,Nintendo 3DS,237.0,389.0,172802.0,231127.0,414647.0,110286.0,666000.0
9605,PlayStation 2,136.0,301.0,185262.0,238763.0,389797.0,108000.0,686640.0
9605,PlayStation 3,1.0,3.0,0.0,234000.0,0.0,234000.0,234000.0
9608,PlayStation 3,23.0,38.0,212693.0,376775.0,793836.0,104400.0,1044000.0
9608,Xbox,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9608,Xbox 360,259.0,497.0,185656.0,263405.0,559168.0,105300.0,853200.0
9604,PlayStation 3,75.0,110.0,116942.0,162108.0,413316.0,72000.0,492960.0
9604,Wii,64.0,211.0,121606.0,164613.0,228830.0,69856.0,353520.0
9604,Wii U,1.0,2.0,0.0,0.0,360175.0,360175.0,360175.0
9612,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9612,Game Boy,4.0,5.0,3090.0,0.0,4141.0,2880.0,4682.0
9612,NES,26.0,50.0,4021.0,3431.0,13200.0,1762.0,13800.0
9612,PC,1.0,4.0,0.0,0.0,3600.0,3600.0,3600.0
9612,PlayStation 4,10.0,16.0,3093.0,5100.0,4849.0,2272.0,5100.0
9612,PlayStation 5,1.0,1.0,3600.0,0.0,0.0,3600.0,3600.0
9612,Sega Mega Drive/Genesis,5.0,16.0,10800.0,14400.0,0.0,7200.0,14400.0
9612,Xbox One,3.0,6.0,7760.0,0.0,0.0,2400.0,13680.0
9613,Mobile,3.0,3.0,5400.0,0.0,43200.0,3600.0,43200.0
9613,PC,17.0,70.0,5004.0,12273.0,65244.0,2160.0,109500.0
9606,Emulated,1.0,1.0,43690.0,0.0,0.0,43690.0,43690.0
9606,Nintendo 3DS,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9606,Nintendo DS,14.0,19.0,41681.0,74446.0,0.0,29400.0,76891.0
9614,PC,1.0,3.0,10800.0,0.0,0.0,10800.0,10800.0
9619,PlayStation Portable,3.0,3.0,21600.0,28800.0,32400.0,21600.0,32400.0
9610,Emulated,8.0,14.0,103460.0,166320.0,0.0,77640.0,223200.0
9610,PlayStation 3,557.0,942.0,131498.0,189057.0,308196.0,63480.0,445020.0
9617,PC,3.0,15.0,28800.0,0.0,47760.0,28800.0,63840.0
9618,Wii U,4.0,10.0,21105.0,0.0,0.0,18900.0,24000.0
9621,Emulated,1.0,1.0,0.0,0.0,238204.0,238204.0,238204.0
9621,Nintendo DS,2.0,3.0,148500.0,0.0,0.0,135000.0,162000.0
9611,Emulated,2.0,3.0,100500.0,140460.0,0.0,100500.0,140460.0
9611,PlayStation 3,228.0,434.0,130325.0,204566.0,404653.0,66600.0,540000.0
9620,Xbox,1.0,4.0,22350.0,0.0,0.0,22350.0,22350.0
9626,Atari 2600,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9627,Atari 2600,1.0,3.0,600.0,0.0,0.0,600.0,600.0
9624,Game Boy,3.0,3.0,876.0,0.0,10710.0,876.0,16620.0
9628,Sega Mega Drive/Genesis,3.0,11.0,9800.0,0.0,0.0,7800.0,10800.0
9633,PC,2.0,3.0,2250.0,0.0,0.0,2160.0,2340.0
9630,Nintendo GameCube,1.0,8.0,24447.0,0.0,0.0,24447.0,24447.0
9630,PC,7.0,15.0,29700.0,59400.0,66390.0,22500.0,108000.0
9630,PlayStation 2,5.0,15.0,31890.0,39286.0,51093.0,31380.0,51093.0
9630,Xbox,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9625,Arcade,1.0,1.0,2700.0,0.0,0.0,2700.0,2700.0
9625,Wii,22.0,118.0,9244.0,38184.0,0.0,1560.0,54000.0
9631,PlayStation,4.0,16.0,45433.0,34950.0,0.0,28800.0,53486.0
9634,PC,8.0,266.0,121416.0,265200.0,0.0,7200.0,648000.0
9629,Game Boy,4.0,6.0,6045.0,0.0,0.0,5040.0,7500.0
9629,Sega Game Gear,0.0,5.0,0.0,0.0,0.0,0.0,0.0
9629,Sega Master System,7.0,10.0,4161.0,0.0,10552.0,1671.0,10560.0
9629,Sega Mega Drive/Genesis,10.0,44.0,10017.0,14400.0,18000.0,6300.0,21600.0
9629,Super Nintendo,5.0,18.0,7930.0,0.0,0.0,5280.0,10800.0
9635,Emulated,1.0,1.0,0.0,119985.0,0.0,119985.0,119985.0
9635,PlayStation,5.0,6.0,150073.0,0.0,0.0,112680.0,195410.0
9632,PC,89.0,524.0,1687439.0,2455389.0,11292895.0,7200.0,35996400.0
9632,Xbox 360,2.0,18.0,36000.0,180000.0,0.0,36000.0,180000.0
9643,Arcade,1.0,1.0,3600.0,0.0,0.0,3600.0,3600.0
9643,Sega Master System,1.0,3.0,14400.0,0.0,0.0,14400.0,14400.0
9638,Game Boy,3.0,4.0,15295.0,0.0,0.0,13500.0,17707.0
9638,NES,5.0,26.0,18003.0,0.0,0.0,15660.0,22396.0
9638,Nintendo Switch,7.0,15.0,8164.0,0.0,19800.0,1080.0,21600.0
9641,Emulated,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9641,NES,8.0,26.0,75331.0,0.0,183300.0,18000.0,360000.0
9641,Super Nintendo,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9640,NES,0.0,4.0,0.0,0.0,0.0,0.0,0.0
9649,Emulated,1.0,1.0,18000.0,0.0,0.0,18000.0,18000.0
9649,Game Boy Advance,3.0,10.0,36630.0,0.0,0.0,2700.0,62698.0
9649,Nintendo GameCube,0.0,12.0,0.0,0.0,0.0,0.0,0.0
9649,PC,4.0,26.0,34200.0,0.0,0.0,28800.0,39600.0
9649,PlayStation 2,3.0,18.0,26821.0,0.0,0.0,18000.0,32400.0
9649,Xbox,2.0,8.0,29190.0,0.0,0.0,27000.0,31380.0
9652,Game Boy,8.0,21.0,13480.0,21313.0,10800.0,7284.0,21313.0
9652,Nintendo Switch,1.0,2.0,7200.0,0.0,0.0,7200.0,7200.0
9652,PlayStation 4,1.0,1.0,9872.0,0.0,0.0,9872.0,9872.0
9652,Xbox Series X/S,2.0,2.0,9480.0,0.0,14400.0,9480.0,14400.0
9651,Arcade,36.0,97.0,3020.0,2400.0,6600.0,1740.0,9000.0
9651,Emulated,8.0,14.0,6026.0,6162.0,7242.0,1800.0,14400.0
9651,NES,46.0,188.0,6368.0,5956.0,7020.0,3300.0,34200.0
9651,Nintendo Switch,3.0,6.0,7060.0,0.0,0.0,5280.0,9000.0
9651,PlayStation 4,2.0,3.0,4572.0,0.0,0.0,1943.0,7200.0
9651,Xbox 360,10.0,52.0,2769.0,9900.0,7920.0,1800.0,12600.0
9651,Xbox One,1.0,3.0,0.0,0.0,3600.0,3600.0,3600.0
9651,Xbox Series X/S,1.0,3.0,0.0,0.0,9000.0,9000.0,9000.0
9645,Emulated,1.0,2.0,0.0,16726.0,0.0,16726.0,16726.0
9645,Game Boy Advance,3.0,7.0,14139.0,0.0,0.0,9839.0,21600.0
9645,Nintendo GameCube,8.0,25.0,15646.0,18000.0,19180.0,10380.0,33000.0
9645,PlayStation 2,4.0,38.0,14980.0,0.0,18000.0,11941.0,18000.0
9645,Xbox,1.0,2.0,18000.0,0.0,0.0,18000.0,18000.0
9654,Emulated,2.0,3.0,1680.0,0.0,0.0,1643.0,1717.0
9654,Game Boy,58.0,132.0,2440.0,3870.0,5489.0,1248.0,9000.0
9654,Game Boy Advance,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9654,Nintendo 3DS,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9654,Nintendo Switch,3.0,7.0,2060.0,0.0,0.0,1800.0,2400.0
9654,PlayStation 4,2.0,2.0,1659.0,0.0,0.0,1518.0,1800.0
9654,PlayStation 5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9654,Xbox One,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9654,Xbox Series X/S,3.0,4.0,2130.0,0.0,7200.0,2100.0,7200.0
9653,Emulated,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9653,NES,35.0,128.0,9194.0,10748.0,11955.0,3060.0,14400.0
9653,Nintendo Switch,2.0,4.0,5250.0,0.0,0.0,4560.0,5940.0
9653,PC,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9653,PlayStation 4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9653,Xbox One,1.0,3.0,0.0,0.0,7200.0,7200.0,7200.0
9653,Xbox Series X/S,1.0,2.0,0.0,0.0,14400.0,14400.0,14400.0
9647,Amiga,0.0,3.0,0.0,0.0,0.0,0.0,0.0
9647,Commodore 64,1.0,1.0,21600.0,0.0,0.0,21600.0,21600.0
9647,Emulated,4.0,9.0,13920.0,0.0,0.0,2100.0,40800.0
9647,NES,60.0,155.0,9109.0,19701.0,18686.0,3212.0,36660.0
9647,Nintendo Switch,3.0,5.0,9020.0,0.0,0.0,6900.0,10800.0
9647,PlayStation 5,1.0,3.0,7200.0,0.0,0.0,7200.0,7200.0
9647,Xbox Series X/S,2.0,3.0,7200.0,0.0,12600.0,7200.0,12600.0
9646,Emulated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9646,Game Boy Advance,13.0,48.0,8292.0,33661.0,30082.0,3780.0,72000.0
9646,Nintendo GameCube,4.0,15.0,14500.0,41700.0,0.0,11700.0,41700.0
9646,PC,1.0,31.0,14400.0,0.0,0.0,14400.0,14400.0
9646,PlayStation 2,6.0,38.0,18451.0,36000.0,0.0,15120.0,36000.0
9646,Xbox,2.0,11.0,10800.0,0.0,0.0,10800.0,10800.0
9646,Xbox 360,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9658,Emulated,2.0,2.0,2099.0,0.0,15060.0,2099.0,15060.0
9658,PlayStation 4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9658,Sega Mega Drive/Genesis,5.0,23.0,5775.0,0.0,18600.0,1800.0,18600.0
9658,Xbox One,1.0,2.0,0.0,0.0,3600.0,3600.0,3600.0
9658,Xbox Series X/S,1.0,1.0,0.0,0.0,14400.0,14400.0,14400.0
9657,Emulated,3.0,15.0,3596.0,0.0,0.0,2820.0,4367.0
9657,PlayStation 4,1.0,2.0,3600.0,0.0,0.0,3600.0,3600.0
9657,Sega Mega Drive/Genesis,62.0,154.0,4465.0,7428.0,16140.0,2100.0,23220.0
9657,Xbox One,1.0,2.0,2460.0,0.0,0.0,2460.0,2460.0
9657,Xbox Series X/S,2.0,2.0,3600.0,0.0,14400.0,3600.0,14400.0
9659,Arcade,25.0,74.0,3633.0,3500.0,3001.0,1800.0,7200.0
9659,Emulated,21.0,45.0,2821.0,10200.0,0.0,1500.0,10200.0
9659,Nintendo 3DS,1.0,1.0,3660.0,0.0,0.0,3660.0,3660.0
9659,Nintendo Switch,1.0,5.0,2314.0,0.0,0.0,2314.0,2314.0
9659,PlayStation 4,1.0,2.0,2384.0,0.0,0.0,2384.0,2384.0
9659,Super Nintendo,151.0,494.0,4844.0,7149.0,11077.0,1452.0,28800.0
9659,Xbox One,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9659,Xbox Series X/S,2.0,4.0,0.0,5640.0,12600.0,5640.0,12600.0
9656,PlayStation 2,3.0,14.0,1110.0,10800.0,0.0,1020.0,10800.0
9656,Wii,8.0,22.0,1996.0,30409.0,10258.0,1320.0,54000.0
9661,PC,33.0,64.0,10377.0,10921.0,11660.0,5165.0,18720.0
9662,Arcade,5.0,11.0,5444.0,0.0,0.0,1120.0,7200.0
9662,Emulated,8.0,27.0,2800.0,10800.0,0.0,900.0,10800.0
9662,PlayStation,63.0,244.0,7485.0,27821.0,59004.0,600.0,109500.0
9662,PlayStation 2,3.0,14.0,3840.0,0.0,0.0,720.0,7200.0
9662,PlayStation 3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9662,PlayStation Portable,2.0,2.0,16830.0,0.0,0.0,12060.0,21600.0
9663,Arcade,4.0,7.0,3124.0,54000.0,0.0,971.0,54000.0
9663,Emulated,7.0,19.0,2774.0,0.0,0.0,465.0,4857.0
9663,PlayStation,80.0,347.0,4551.0,20083.0,122169.0,487.0,900600.0
9663,PlayStation 2,2.0,11.0,5400.0,0.0,0.0,3600.0,7200.0
9663,PlayStation 3,2.0,7.0,2060.0,0.0,0.0,840.0,3280.0
