,Unnamed: 0,img,title,console,genre,publisher,developer,vg_score,critic_score,user_score,total_shipped,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
4844,8087,/games/boxart/full_2818201AmericaFrontccc.jpg,LEGO Indiana Jones: The Original Adventures,PS2,Adventure,LucasArts,Traveller's Tales,,,,,1.37,0.6,,0.01,0.76,2008-06-03,
4845,8106,/games/boxart/1064785ccc.jpg,LEGO Indiana Jones: The Original Adventures,PSP,Adventure,LucasArts,Traveller's Tales,,7.6,,,1.18,0.4,,0.49,0.3,2008-06-03,
4846,8121,/games/boxart/full_5810252AmericaFrontccc.jpg,LEGO Indiana Jones: The Original Adventures,PS3,Adventure,LucasArts,Traveller's Tales,,7.7,,,1.03,0.44,,0.43,0.17,2008-06-03,
4847,9159,/games/boxart/full_8521337AmericaFrontccc.jpg,LEGO Indiana Jones: The Original Adventures,PC,Adventure,LucasArts,Traveller's Tales,,,,,0.04,0.02,,0.02,0.0,2008-06-03,
4848,11509,/games/boxart/full_8563980AmericaFrontccc.png,LEGO Indiana Jones: The Original Adventures,PSN,Adventure,LucasArts,Traveller's Tales,,7.6,,,,,,,,2009-09-30,
4849,22332,/games/boxart/default.jpg,LEGO Indiana Jones: The Original Adventures,OSX,Misc,2K Australia / 2K Boston,Unknown,,,,,,,,,,2008-06-03,
4850,8028,/games/boxart/full_the-legend-of-zelda-skyward-sword_217AmericaFront.jpg,The Legend of Zelda: Skyward Sword,Wii,Adventure,Nintendo,Nintendo EAD,,9.4,,3.67,,,,,,2011-11-20,
4851,8030,/games/boxart/full_5558637AmericaFrontccc.jpg,LEGO Batman: The Videogame,X360,Adventure,Warner Bros. Interactive,Traveller's Tales,7.5,7.5,,,3.44,2.07,,1.04,0.34,2008-09-23,
4852,8036,/games/boxart/full_707317AmericaFrontccc.jpg,LEGO Batman: The Videogame,Wii,Adventure,Warner Bros. Interactive,Traveller's Tales,7.5,7.3,,,3.08,1.8,,0.98,0.29,2008-09-23,
4853,8037,/games/boxart/full_309389AmericaFrontccc.jpg,LEGO Batman: The Videogame,DS,Adventure,Warner Bros. Interactive,Traveller's Tales,,7.8,,,3.06,1.75,,1.02,0.29,2008-09-23,
4854,8094,/games/boxart/full_2868339AmericaFrontccc.jpg,LEGO Batman: The Videogame,PS3,Adventure,Warner Bros. Interactive,Traveller's Tales,7.5,7.2,,,1.31,0.72,,0.39,0.19,2008-09-23,
4855,8096,/games/boxart/full_517828AmericaFrontccc.jpg,LEGO Batman: The Videogame,PSP,Adventure,Warner Bros. Interactive,Traveller's Tales,7.1,7.9,,,1.3,0.57,,0.46,0.27,2008-09-23,
4856,8097,/games/boxart/full_3585578AmericaFrontccc.jpg,LEGO Batman: The Videogame,PS2,Adventure,Warner Bros. Interactive,Traveller's Tales,7.5,7.6,,,1.27,0.72,,0.03,0.52,2008-09-23,
4857,8881,/games/boxart/full_5292402AmericaFrontccc.jpg,LEGO Batman: The Videogame,PC,Adventure,Warner Bros. Interactive,Traveller's Tales,7.5,7.4,,,0.09,0.04,,0.03,0.01,2008-09-23,
4858,11507,/games/boxart/full_lego-batman-the-videogame_591PALFront.png,LEGO Batman: The Videogame,PSN,Adventure,Warner Bros. Interactive,Traveller's Tales,,7.9,,,,,,,,2010-03-18,
4859,8031,/games/boxart/6629690ccc.jpg,The Legend of Zelda: Majora's Mask,N64,Adventure,Nintendo,Nintendo EAD,,9.3,,3.36,,,,,,2000-10-25,
4860,12638,/games/boxart/full_4852676AmericaFrontccc.jpg,The Legend of Zelda: Majora's Mask,VC,Adventure,Nintendo,Nintendo EAD,,9.5,,,,,,,,2009-05-18,
4861,8033,/games/boxart/full_la-noire_75AmericaFront.jpg,L.A. Noire,PS3,Adventure,Rockstar Games,Team Bondi,,9.1,,,3.21,1.29,0.12,1.31,0.49,2011-11-15,
4862,8044,/games/boxart/full_la-noire_47AmericaFront.jpg,L.A. Noire,X360,Adventure,Rockstar Games,Team Bondi,,9.1,,,2.73,1.55,0.02,0.92,0.24,2011-11-15,
4863,8197,/games/boxart/full_6235034AmericaFrontccc.jpg,L.A. Noire,PS4,Adventure,Rockstar Games,Team Bondi,,,,,0.6,0.18,,0.32,0.1,2017-11-14,2018-06-19
4864,8276,/games/boxart/full_7813179AmericaFrontccc.png,L.A. Noire,NS,Adventure,Rockstar Games,Team Bondi,,7.9,8.0,,0.45,0.21,,0.21,0.04,2017-11-14,2018-06-19
4865,8425,/games/boxart/full_6677926AmericaFrontccc.jpg,L.A. Noire,XOne,Adventure,Rockstar Games,Team Bondi,,,,,0.25,0.14,,0.09,0.02,2017-11-14,2018-06-19
4866,8034,/games/boxart/full_6117415AmericaFrontccc.jpg,Detroit: Become Human,PS4,Adventure,Sony Interactive Entertainment,Quantic Dream,8.0,8.0,,3.2,,,,,,2018-05-25,2018-06-05
4867,13152,/games/boxart/full_8101490AmericaFrontccc.jpg,Detroit: Become Human,PC,Adventure,Quantic Dream,Quantic Dream,,,,,,,,,,2019-12-12,2019-03-20
4868,8035,/games/boxart/full_527262AmericaFrontccc.jpg,Club Penguin: Elite Penguin Force,DS,Adventure,Disney Interactive Studios,1st Playable Productions,,7.0,,,3.14,1.87,,0.97,0.3,2008-11-25,
4869,8038,/games/boxart/full_professor-layton-and-the-unwound-future_8AmericaFront.jpg,Professor Layton and the Unwound Future,DS,Adventure,Nintendo,Level 5,,8.4,,3.02,,,,,,2010-09-12,
4870,8039,/games/boxart/full_5403728AmericaFrontccc.jpg,Heavy Rain,PS3,Adventure,Sony Computer Entertainment,Quantic Dream,9.1,8.8,8.6,3.0,,,,,,2010-02-23,
4871,11208,/games/boxart/full_4611206AmericaFrontccc.jpg,Heavy Rain,PS4,Adventure,Sony Computer Entertainment,Quantic Dream,,,,,,,,,,2016-03-01,
4872,8040,/games/boxart/full_7159330AmericaFrontccc.jpg,The Legend of Zelda: Spirit Tracks,DS,Adventure,Nintendo,Nintendo EAD,9.0,8.7,,2.96,,,,,,2009-12-07,
4873,8045,/games/boxart/8015695ccc.jpg,Metroid,NES,Adventure,Nintendo,Nintendo R&D1,,,,2.73,,,,,,1987-08-15,
4874,11688,/games/boxart/full_7466335AmericaFrontccc.jpg,Metroid,VC,Adventure,Nintendo,Nintendo R&D1,,8.0,,,,,,,,2007-08-13,
4876,8046,/games/boxart/1445223ccc.jpg,Harry Potter and the Chamber of Secrets,PS2,Adventure,Electronic Arts,Eurocom Entertainment Software,,,,,2.61,0.9,0.04,1.22,0.44,2002-11-14,
4877,8061,/games/boxart/full_8236012AmericaFrontccc.jpg,Harry Potter and the Chamber of Secrets,GBA,Adventure,Electronic Arts,Eurocom Entertainment Software,,7.2,,,1.99,1.21,0.05,0.64,0.09,2002-11-14,
4878,8062,/games/boxart/full_370383AmericaFrontccc.jpg,Harry Potter and the Chamber of Secrets,PS,Adventure,Electronic Arts,Argonaut Games,,,,,1.98,0.75,0.02,1.09,0.12,2002-11-14,
4879,8175,/games/boxart/full_9070423AmericaFrontccc.jpg,Harry Potter and the Chamber of Secrets,GC,Adventure,Electronic Arts,Eurocom Entertainment Software,,,,,0.69,0.53,,0.14,0.02,2002-11-14,
4880,8335,/games/boxart/9260529ccc.jpg,Harry Potter and the Chamber of Secrets,XB,Adventure,Electronic Arts,Eurocom Entertainment Software,,,,,0.36,0.27,,0.08,0.01,2002-11-14,
4881,9664,/games/boxart/2542860ccc.jpg,Harry Potter and the Chamber of Secrets,PC,Adventure,Electronic Arts,KnowWonder,,,,,0.01,,,0.01,0.0,2002-11-14,
4882,39758,/games/boxart/full_5717598AmericaFrontccc.jpg,Harry Potter and the Chamber of Secrets,GB,Role-Playing,Electronic Arts,Griptonite Games,,,,,,,,,,2002-11-05,
4883,8048,/games/boxart/full_7661736PALFrontccc.jpg,Rise of the Tomb Raider,PC,Adventure,Square Enix,Crystal Dynamics,,,,2.49,,,,,,2016-01-28,2018-04-11
4884,8059,/games/boxart/full_927091AmericaFrontccc.png,Rise of the Tomb Raider,PS4,Adventure,Square Enix,Crystal Dynamics,,,,,2.07,0.61,0.05,1.08,0.32,2016-10-11,2018-04-11
4885,8128,/games/boxart/full_2029589AmericaFrontccc.png,Rise of the Tomb Raider,XOne,Adventure,Square Enix,Crystal Dynamics,,,,1.0,,,,,,2015-11-10,2018-04-11
4886,8327,/games/boxart/full_5231178AmericaFrontccc.jpg,Rise of the Tomb Raider,X360,Adventure,Square Enix,Crystal Dynamics,,,,,0.37,0.21,,0.12,0.03,2015-11-10,2018-04-11
4887,8049,/games/boxart/full_lego-harry-potter-years-1-4_9AmericaFront.jpg,LEGO Harry Potter: Years 1-4,Wii,Adventure,Warner Bros. Interactive,Traveller's Tales,,7.9,,,2.45,1.29,,0.94,0.22,2010-06-29,2018-12-01
4888,8052,/games/boxart/full_lego-harry-potter-years-1-4_3AmericaFront.jpg,LEGO Harry Potter: Years 1-4,DS,Adventure,Warner Bros. Interactive,Traveller's Tales,,8.0,,,2.29,1.07,,1.0,0.22,2010-06-29,2018-12-01
4889,8078,/games/boxart/full_lego-harry-potter-years-1-4_4AmericaFront.jpg,LEGO Harry Potter: Years 1-4,X360,Adventure,Warner Bros. Interactive,Traveller's Tales,,7.9,,,1.59,0.95,,0.5,0.14,2010-06-29,2018-12-01
4890,8088,/games/boxart/full_lego-harry-potter-years-1-4_8AmericaFront.jpg,LEGO Harry Potter: Years 1-4,PS3,Adventure,Warner Bros. Interactive,Traveller's Tales,,7.9,,,1.37,0.55,,0.61,0.21,2010-06-29,2018-12-01
4891,8170,/games/boxart/full_lego-harry-potter-years-1-4_2AmericaFront.jpg,LEGO Harry Potter: Years 1-4,PSP,Adventure,Warner Bros. Interactive,Traveller's Tales,,7.5,,,0.71,0.14,,0.38,0.19,2010-06-29,2018-12-01
4892,9056,/games/boxart/full_lego-harry-potter-years-1-4_6AmericaFront.jpg,LEGO Harry Potter: Years 1-4,PC,Adventure,Warner Bros. Interactive,Telltale Games,,8.2,,,0.05,0.04,,0.01,0.01,2010-06-29,
4893,11508,/games/boxart/full_lego-harry-potter-years-1-4_7AmericaFront.jpg,LEGO Harry Potter: Years 1-4,PSN,Adventure,Warner Bros. Interactive,Traveller's Tales,,,,,,,,,,2010-07-20,2018-12-01
4894,22329,/games/boxart/default.jpg,LEGO Harry Potter: Years 1-4,OSX,Misc,Warner Bros. Interactive Entertainment,Unknown,,,,,,,,,,2011-02-22,
4895,8050,/games/boxart/8882316ccc.jpg,Frogger's Adventures: Temple of the Frog,GBA,Adventure,Konami,Konami,,6.7,,,2.39,2.15,,0.18,0.07,2001-10-24,
4896,8054,/games/boxart/9444788ccc.jpg,Prince of Persia: The Sands of Time,PS2,Adventure,Ubisoft,Ubisoft Montreal,,9.0,9.1,,2.22,0.88,,1.03,0.31,2003-11-06,
4897,8135,/games/boxart/full_6894452AmericaFrontccc.jpg,Prince of Persia: The Sands of Time,XB,Adventure,Ubisoft,Ubisoft Montreal,,9.0,,,0.94,0.57,,0.33,0.04,2003-11-12,
4898,8357,/games/boxart/9538294ccc.jpg,Prince of Persia: The Sands of Time,GC,Adventure,Ubisoft,Ubisoft Montreal,,9.0,,,0.32,0.25,,0.06,0.01,2003-11-18,
4899,8635,/games/boxart/full_7017356AmericaFrontccc.jpg,Prince of Persia: The Sands of Time,GBA,Adventure,Ubisoft,Ubisoft Montreal,,,,,0.15,0.11,,0.04,0.0,2003-10-30,
4900,10053,/games/boxart/full_947613AmericaFrontccc.jpg,Prince of Persia: The Sands of Time,PC,Adventure,Ubisoft,Ubisoft Montreal,,9.0,,,0.0,,,0.0,0.0,2003-11-30,
4901,8055,/games/boxart/4175325ccc.jpg,The Legend of Zelda: Link's Awakening DX,GBC,Adventure,Nintendo,Nintendo EAD,,9.4,,2.22,,,,,,1998-10-31,2018-01-06
4902,12637,/games/boxart/full_the-legend-of-zelda-links-awakening-dx_429AmericaFront.png,The Legend of Zelda: Link's Awakening DX,3DS,Adventure,Nintendo,Nintendo EAD,,,,,,,,,,2011-06-07,
4903,8057,/games/boxart/99372ccc.jpg,Onimusha 2: Samurai's Destiny,PS2,Adventure,Capcom,Capcom,,8.5,,2.1,,,,,,2002-08-28,
4904,8060,/games/boxart/full_professor-layton-and-the-last-specter_25AmericaFront.jpg,Professor Layton and the Last Specter,DS,Adventure,Nintendo,Level 5,,8.4,,2.06,,,,,,2011-10-17,
4905,8064,/games/boxart/4651741ccc.jpg,The Legend of Zelda: Oracle of Ages,GBC,Adventure,Nintendo,Flagship,,9.4,,,1.92,0.92,0.41,0.53,0.06,2001-05-13,2018-01-06
4906,8065,/games/boxart/full_9439903AmericaFrontccc.jpg,Until Dawn,PS4,Adventure,Sony Computer Entertainment,Supermassive Games Ltd.,,,,,1.9,0.62,0.06,0.92,0.3,2015-08-25,2018-09-14
4907,9996,/games/boxart/full_4113800AmericaFrontccc.jpg,Until Dawn,PS3,Adventure,Sony Computer Entertainment America,Supermassive Games Ltd.,,,,,0.0,,,0.0,0.0,2014-01-01,2019-05-02
4908,8066,/games/boxart/full_2363163AmericaFrontccc.jpg,The Legend of Zelda: Oracle of Seasons,GBC,Adventure,Nintendo,Flagship,,9.3,,,1.86,0.87,0.41,0.52,0.06,2001-05-13,2018-01-06
4909,8067,/games/boxart/1334329ccc.jpg,Star Fox Adventures,GC,Adventure,Nintendo,Rare Ltd.,,8.1,,1.82,,,,,,2002-09-22,
4910,8068,/games/boxart/4911061ccc.jpg,The Legend of Zelda: The Minish Cap,GBA,Adventure,Nintendo,Flagship,,8.9,,1.76,,,,,,2005-01-10,
4911,25191,/games/boxart/default.jpg,The Legend of Zelda: The Minish Cap,WiiU,Misc,Nintendo,Unknown,,,,,,,,,,2014-06-05,
4912,25192,/games/boxart/default.jpg,The Legend of Zelda: The Minish Cap,3DS,Misc,Nintendo,Unknown,,,,,,,,,,2011-12-16,
4913,8069,/games/boxart/full_146939AmericaFrontccc.jpg,Star Wars Episode I: The Phantom Menace,PS,Adventure,LucasArts,Big Ape Productions,,,,,1.74,0.72,0.04,0.89,0.1,1999-08-31,
4914,12414,/games/boxart/3383254ccc.jpg,Star Wars Episode I: The Phantom Menace,PC,Adventure,LucasArts,Big Ape Productions,,,,,,,,,,1999-04-30,
4915,8070,/games/boxart/full_487076AmericaFrontccc.jpg,Metroid II: Return of Samus,GB,Adventure,Nintendo,Intelligent Systems,,7.3,,1.72,,,,,,1991-08-26,
4916,11690,/games/boxart/full_metroid-ii-return-of-samus_443AmericaFront.jpg,Metroid II: Return of Samus,3DS,Adventure,Nintendo,Nintendo R&D1,,9.0,,,,,,,,2011-11-24,
4917,8071,/games/boxart/full_4200652AmericaFrontccc.jpg,Beyond: Two Souls,PS3,Adventure,Sony Computer Entertainment,Quantic Dream,,,,,1.7,0.52,0.06,0.86,0.26,2013-10-08,2018-07-09
4918,13094,/games/boxart/full_9364804AmericaFrontccc.jpg,Beyond: Two Souls,PS4,Adventure,Sony Computer Entertainment,Quantic Dream,,,,,,,,,,2015-11-24,2018-05-23
4919,13095,/games/boxart/full_6122268AmericaFrontccc.jpg,Beyond: Two Souls,PC,Adventure,Sony Computer Entertainment,Quantic Dream,,,,,,,,,,2019-07-22,2019-05-24
4920,8073,/games/boxart/3553173ccc.jpg,Prince of Persia: Warrior Within,PS2,Adventure,Ubisoft,Ubisoft Montreal,,,,,1.64,0.54,,0.88,0.22,2004-11-30,
4921,8157,/games/boxart/full_3553101AmericaFrontccc.jpg,Prince of Persia: Warrior Within,XB,Adventure,Ubisoft,Ubisoft Montreal,,,,,0.8,0.48,,0.28,0.04,2004-11-30,
4922,8512,/games/boxart/2905003ccc.jpg,Prince of Persia: Warrior Within,GC,Adventure,Ubisoft,Ubisoft Montreal,,8.2,,,0.2,0.15,,0.04,0.01,2004-11-30,
4923,10079,/games/boxart/420408ccc.jpg,Prince of Persia: Warrior Within,PC,Adventure,Ubisoft,Ubisoft Montreal,,,,,0.0,,,0.0,0.0,2004-11-30,
4924,8074,/games/boxart/8685553ccc.jpg,SpongeBob's Atlantis SquarePantis,DS,Adventure,THQ,Altron,,,,,1.61,1.49,,0.0,0.11,2007-10-23,
4925,8192,/games/boxart/9726431ccc.jpg,SpongeBob's Atlantis SquarePantis,Wii,Adventure,THQ,Blitz Games,,,,,0.62,0.56,,0.0,0.05,2007-11-12,
4926,8285,/games/boxart/full_9123673AmericaFrontccc.jpg,SpongeBob's Atlantis SquarePantis,PS2,Adventure,THQ,Blitz Games,,,,,0.44,0.36,,0.01,0.06,2007-10-23,
4927,12392,/games/boxart/full_5978737AmericaFrontccc.jpg,SpongeBob's Atlantis SquarePantis,GBA,Adventure,THQ,Altron,,,,,,,,,,2007-10-23,
4928,8075,/games/boxart/5958568ccc.jpg,Metroid Fusion,GBA,Adventure,Nintendo,Nintendo R&D1,,9.0,,1.6,,,,,,2002-11-17,
4929,22747,/games/boxart/default.jpg,Metroid Fusion,WiiU,Misc,Nintendo,Unknown,,,,,,,,,,2014-04-03,
4930,8076,/games/boxart/1456138ccc.jpg,Silent Hill,PS,Adventure,Konami,KCET,,8.9,,,1.6,0.71,0.3,0.48,0.1,1999-01-31,
4931,12304,/games/boxart/full_8294435AmericaFrontccc.png,Silent Hill,PSN,Adventure,Sony Computer Entertainment,KCET,,,,,,,,,,2009-09-10,
4933,8077,/games/boxart/full_8333960AmericaFrontccc.jpg,L.A. Noire: The Complete Edition,PC,Adventure,Rockstar Games,Rockstar Leeds,,,,1.6,,,,,,2011-11-08,
4934,9407,/games/boxart/default.jpg,L.A. Noire: The Complete Edition,PS3,Adventure,Rockstar Games,Rockstar Leeds,,,,,0.02,,,0.02,0.01,2011-11-15,
4935,9516,/games/boxart/default.jpg,L.A. Noire: The Complete Edition,X360,Adventure,Rockstar Games,Rockstar Leeds,,,,,0.02,,,0.02,0.0,2011-11-15,
4936,8082,/games/boxart/full_121603AmericaFrontccc.jpeg,Assassin's Creed III: Liberation,PSV,Adventure,Ubisoft,Ubisoft,,,,,1.48,0.53,0.06,0.57,0.32,2012-10-30,2018-09-12
4937,8085,/games/boxart/7182723ccc.jpg,Super Metroid,SNES,Adventure,Nintendo,Intelligent Systems,,8.0,,1.42,,,,,,1994-04-18,
4938,12458,/games/boxart/full_9094051AmericaFrontccc.jpg,Super Metroid,VC,Adventure,Nintendo,Intelligent Systems,,9.0,,,,,,,,2007-08-20,
4939,8086,/games/boxart/full_5869279AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,Wii,Adventure,LucasArts,Traveller's Tales,,7.5,,,1.41,0.9,,0.38,0.13,2009-11-17,
4940,8104,/games/boxart/full_4654302AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,DS,Adventure,LucasArts,Traveller's Tales,,,,,1.19,0.65,,0.43,0.12,2009-11-17,
4941,8123,/games/boxart/full_363284AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,X360,Adventure,LucasArts,Traveller's Tales,,,,,1.02,0.62,,0.31,0.09,2009-11-17,
4942,8139,/games/boxart/full_5305540AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,PS3,Adventure,LucasArts,Traveller's Tales,,,,,0.9,0.47,,0.3,0.13,2009-11-17,
4943,8203,/games/boxart/full_6426612AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,PSP,Adventure,LucasArts,Traveller's Tales,,5.2,,,0.59,0.21,,0.24,0.14,2009-11-17,
4944,9104,/games/boxart/full_9680188AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,PC,Adventure,LucasArts,Traveller's Tales,,6.8,,,0.05,0.02,,0.03,0.01,2009-11-17,
4945,22331,/games/boxart/default.jpg,LEGO Indiana Jones 2: The Adventure Continues,OSX,Misc,2K Australia / 2K Boston,Unknown,,,,,,,,,,2011-04-02,
4946,8089,/games/boxart/full_4118569AmericaFrontccc.jpg,Disney Princess: Enchanted Journey,Wii,Adventure,Disney Interactive Studios,Papaya Studios,,,,,1.35,1.22,,0.03,0.1,2007-10-30,
4947,8470,/games/boxart/full_7429084AmericaFrontccc.jpg,Disney Princess: Enchanted Journey,PS2,Adventure,Disney Interactive Studios,Papaya Studios,,,,,0.23,0.11,,0.09,0.03,2007-10-16,
4948,10752,/games/boxart/full_4054519AmericaFrontccc.jpg,Disney Princess: Enchanted Journey,PC,Adventure,Disney Interactive Studios,Papaya Studios,,,,,,,,,,2007-11-27,
4949,8091,/games/boxart/full_3672668AmericaFrontccc.jpg,The Legend of Zelda: Tri Force Heroes,3DS,Adventure,Nintendo,GREZZO,,7.4,,1.33,,,,,,2015-10-23,2018-01-04
4950,8092,/games/boxart/full_7823563AmericaFrontccc.jpg,Grand Theft Auto: Chinatown Wars,DS,Adventure,Rockstar Games,Rockstar Leeds/North,9.3,9.5,9.6,,1.33,0.58,0.05,0.56,0.14,2009-03-17,
4951,8113,/games/boxart/full_7855038AmericaFrontccc.jpg,Grand Theft Auto: Chinatown Wars,PSP,Adventure,Rockstar Games,Rockstar Leeds,,9.2,,,1.08,0.28,0.03,0.5,0.27,2009-10-20,
4952,11115,/games/boxart/full_6613744AmericaFrontccc.png,Grand Theft Auto: Chinatown Wars,PSN,Adventure,Rockstar Games,Rockstar Leeds,,9.4,,,,,,,,2009-10-19,
4953,8099,/games/boxart/full_pokepark-wii-pikachus-adventure_3AmericaFront.jpg,PokéPark Wii: Pikachu's Adventure,Wii,Adventure,Nintendo,Creatures Inc.,,,,1.25,,,,,,2010-11-02,
4954,8101,/games/boxart/full_2882335AmericaFrontccc.jpg,Minecraft: Story Mode,X360,Adventure,Mojang,Telltale Games,,,,,1.2,0.67,,0.42,0.11,2015-10-27,2018-01-13
4955,8140,/games/boxart/full_9328037AmericaFrontccc.jpg,Minecraft: Story Mode,PS3,Adventure,Mojang,Telltale Games,,,,,0.89,0.32,,0.43,0.15,2015-10-27,2018-01-13
4956,8143,/games/boxart/full_4767252AmericaFrontccc.jpg,Minecraft: Story Mode,PS4,Adventure,Mojang,Telltale Games,,,,,0.87,0.31,,0.42,0.14,2015-10-27,2018-01-13
4957,8160,/games/boxart/full_1163890AmericaFrontccc.jpg,Minecraft: Story Mode,XOne,Adventure,Mojang,Telltale Games,,,,,0.77,0.46,,0.24,0.07,2015-10-27,2018-01-13
4958,8339,/games/boxart/full_1607899AmericaFrontccc.jpeg,Minecraft: Story Mode,PC,Adventure,Mojang,Telltale Games,,,,0.35,,,,,,2015-10-27,
4959,8971,/games/boxart/full_3261979AmericaFrontccc.jpeg,Minecraft: Story Mode,WiiU,Adventure,Mojang,Telltale Games,,,,,0.07,0.04,,0.03,0.01,2016-12-13,2018-03-22
4960,11703,/games/boxart/full_2974830AmericaFrontccc.jpg,Minecraft: Story Mode,PSV,Adventure,Mojang,Telltale Games,,,,,,,,,,,
4961,8102,/games/boxart/7802128ccc.jpg,Shenmue,DC,Adventure,Sega,Sega-AM2,,8.9,,1.2,,,,,,2000-11-07,
4962,8107,/games/boxart/8919279ccc.jpg,Mystery Case Files: MillionHeir,DS,Adventure,Nintendo,Big Fish Games,,7.4,,1.18,,,,,,2008-09-08,
4963,8108,/games/boxart/full_7311378AmericaFrontccc.jpg,Stranded Deep,PC,Adventure,Unknown,Beam Team Games,,,,1.15,,,,,,,2019-02-03
4964,8111,/games/boxart/full_5976071AmericaFrontccc.jpg,Rabbids Go Home,Wii,Adventure,Ubisoft,Ubisoft Montpellier,7.8,8.0,,,1.13,0.25,,0.74,0.14,2009-11-03,
4965,26896,/games/boxart/full_5359415AmericaFrontccc.jpg,Rabbids Go Home,DS,Platform,Ubisoft,Ubisoft Montpellier,,8.8,,,0.72,0.35,,0.3,0.07,2009-11-03,
4966,8112,/games/boxart/full_5150679AmericaFrontccc.jpg,Alien: Isolation,PS4,Adventure,Sega,Creative Assembly,,,,,1.09,0.29,0.05,0.59,0.16,2014-10-07,2018-01-05
4967,8233,/games/boxart/full_9891506AmericaFrontccc.jpg,Alien: Isolation,XOne,Adventure,Sega,Creative Assembly,,,,,0.52,0.23,,0.25,0.04,2014-10-07,2018-01-05
4968,8349,/games/boxart/full_7190310AmericaFrontccc.jpg,Alien: Isolation,PS3,Adventure,Sega,Creative Assembly,,,,,0.33,0.12,,0.16,0.05,2014-10-07,2018-01-06
4969,8380,/games/boxart/full_3454208AmericaFrontccc.jpg,Alien: Isolation,X360,Adventure,Sega,Creative Assembly,,,,,0.29,0.16,,0.11,0.03,2014-10-07,2018-01-06
4970,8656,/games/boxart/full_3657297PALFrontccc.jpg,Alien: Isolation,PC,Adventure,Sega,Creative Assembly,,,,,0.14,,,0.14,0.01,2014-10-07,2018-01-05
4971,14105,/games/boxart/full_7095109AmericaFrontccc.png,Alien: Isolation,NS,Action-Adventure,Sega,Creative Assembly,,,,,,,,,,2019-12-05,2019-11-23
4972,8115,/games/boxart/full_1320607AmericaFrontccc.jpg,MySims Agents,DS,Adventure,Electronic Arts,EA Redwood Shores,,,,,1.07,0.54,0.0,0.42,0.11,2009-09-29,
4973,8119,/games/boxart/full_9980569AmericaFrontccc.jpg,MySims Agents,Wii,Adventure,Electronic Arts,EA Redwood Shores,7.4,7.5,,,1.05,0.63,0.0,0.32,0.1,2009-09-29,
4974,8117,/games/boxart/full_9868494AmericaFrontccc.jpg,Endless Ocean,Wii,Adventure,Nintendo,Arika,8.3,6.8,,,1.06,0.43,0.09,0.46,0.09,2008-01-21,
4975,8118,/games/boxart/full_7450298AmericaFrontccc.png,Brothers: A Tale of Two Sons,PC,Adventure,505 Games,Starbreeze Studios,,,,1.06,,,,,,2013-09-03,2018-06-27
4976,8629,/games/boxart/full_8255611AmericaFrontccc.jpg,Brothers: A Tale of Two Sons,PS4,Adventure,505 Games,Starbreeze Studios,,,,,0.15,0.04,,0.09,0.02,2015-08-12,2018-06-27
4977,9069,/games/boxart/full_7268972AmericaFrontccc.jpg,Brothers: A Tale of Two Sons,XOne,Adventure,505 Games,Starbreeze Studios,,,,,0.05,0.04,,0.01,0.01,2015-09-01,2018-06-27
4978,10501,/games/boxart/full_5690137AmericaFrontccc.png,Brothers: A Tale of Two Sons,X360,Adventure,505 Games,Starbreeze Studios,,,,,,,,,,2013-08-07,2018-06-27
4979,10502,/games/boxart/full_246424AmericaFrontccc.png,Brothers: A Tale of Two Sons,WinP,Adventure,505 Games,Starbreeze Studios,,,,,,,,,,2016-01-01,2018-06-27
4980,10503,/games/boxart/full_4463280AmericaFrontccc.png,Brothers: A Tale of Two Sons,PS3,Adventure,505 Games,Starbreeze Studios,,,,,,,,,,2013-09-03,2018-06-27
4981,10504,/games/boxart/full_2303975AmericaFrontccc.png,Brothers: A Tale of Two Sons,And,Adventure,505 Games,Starbreeze Studios,,,,,,,,,,2016-01-01,2018-06-27
4982,13112,/games/boxart/full_2501588AmericaFrontccc.jpg,Brothers: A Tale of Two Sons,NS,Adventure,505 Games,Starbreeze Studios,,,,,,,,,,2019-05-28,2019-05-24
